species;year;location_name;longitude;latitude
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2021;RBR;27,80274;45,14402
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2015;RBR;27,438914;45,193492
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2013;RBR;27,8327;45,24819
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2016;RBR;27,420456;45,183267
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2014;RBR;27,449235;45,191464
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RBR;27,439624;45,178101
SUNFLOWER;2017;RCO;28,624576;44,552504
SUNFLOWER;2015;RCO;28,621988;44,553751
SUNFLOWER;2014;RCO;28,621703;44,553889
SUNFLOWER;2016;RCO;28,621988;44,553751
SUNFLOWER;2021;RCO;28,548665;44,601741
SUNFLOWER;2020;RCO;28,62258;44,553065
SUNFLOWER;2019;RCO;28,62258;44,553065
SUNFLOWER;2018;RCO;28,623625;44,511947
SUNFLOWER;2022;RCO;28,623615;44,554242
SUNFLOWER;2022;RCO;28,623615;44,554242
SUNFLOWER;2022;RCO;28,623615;44,554242
SUNFLOWER;2022;RCO;28,623615;44,554242
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RCU;28,315053;44,322915
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2014;RIA;27,680859;44,710757
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2013;RIA;27,68314;44,68147
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2016;RIA;27,677913;44,6888998
SUNFLOWER;2015;RIA;27,672204;44,691584
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
SUNFLOWER;2017;RIA;27,679759;44,668732
